worker_age,employment_attrition_flag,travel_frequency,compensation_daily_rate,org_department,worker_commute_distance,education_level_code,education_field,worker_id,survey_environment_satisfaction,worker_gender,compensation_hourly_rate,survey_job_involvement,org_job_level,org_job_role,survey_job_satisfaction,worker_marital_status,compensation_monthly_salary,compensation_monthly_rate,career_companies_worked_count,work_overtime_flag,compensation_salary_hike_pct,performance_rating_code,survey_relationship_satisfaction,compensation_stock_option_level,career_total_years,training_sessions_last_year,survey_work_life_balance,tenure_total_years,tenure_current_role_years,tenure_years_since_promotion,tenure_years_with_manager,worker_status
27,0,RARE,1054,Research & Development,8,3,Medical,1751,3,F,67,3,1,Research Scientist,4,Single,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,Active
29,1,RARE,428,Sales,9,3,Marketing,1752,2,F,52,1,1,Sales Representative,2,Single,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,Terminated
29,0,FREQ,461,Research & Development,1,3,Life Sciences,1753,4,M,70,4,2,Healthcare Representative,3,Single,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,Active
30,0,RARE,979,Sales,15,2,Marketing,1754,3,M,94,2,3,Sales Executive,1,Divorced,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,Active
34,0,RARE,181,Research & Development,2,4,Medical,1755,4,M,97,4,1,Research Scientist,4,Married,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,Active
33,0,NONE,1283,Sales,2,3,Marketing,1756,4,F,62,3,2,Sales Executive,2,Single,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,Active
49,0,RARE,1313,Sales,11,4,Marketing,1757,4,F,80,3,2,Sales Executive,4,Single,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,Active
33,1,RARE,211,Sales,16,3,Life Sciences,1758,1,F,74,3,3,Sales Executive,1,Single,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,Terminated
38,0,FREQ,594,Research & Development,2,2,Medical,1760,3,F,75,2,1,Laboratory Technician,2,Married,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,Active
31,1,RARE,1079,Sales,16,4,Marketing,1761,1,M,70,3,3,Sales Executive,3,Married,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,Terminated
29,0,RARE,590,Research & Development,4,3,Technical Degree,1762,4,F,91,2,1,Research Scientist,1,Divorced,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,Active
30,0,RARE,305,Research & Development,16,3,Life Sciences,1763,3,M,58,4,2,Healthcare Representative,3,Married,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,Active
32,0,NONE,953,Research & Development,5,4,Technical Degree,1764,2,M,65,3,1,Research Scientist,2,Single,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,Active
38,0,RARE,833,Research & Development,18,3,Medical,1766,2,M,60,1,2,Healthcare Representative,4,Married,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,Active
43,1,FREQ,807,Research & Development,17,3,Technical Degree,1767,3,M,38,2,1,Research Scientist,3,Married,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,Terminated
42,0,RARE,855,Research & Development,12,3,Medical,1768,2,M,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,Active
55,0,RARE,478,Research & Development,2,3,Medical,1770,3,M,60,2,5,Research Director,1,Married,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,Active
33,0,NONE,775,Research & Development,4,3,Technical Degree,1771,4,M,90,3,2,Research Scientist,2,Divorced,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,Active
41,0,RARE,548,Research & Development,9,4,Life Sciences,1772,3,M,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,Active
34,0,NONE,1375,Sales,10,3,Life Sciences,1774,4,M,87,3,2,Sales Executive,3,Divorced,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,Active
53,0,NONE,661,Research & Development,1,4,Medical,1775,1,F,60,2,4,Manufacturing Director,3,Married,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,Active
43,0,RARE,244,Human Resources,2,3,Life Sciences,1778,2,M,97,3,1,Human Resources,4,Single,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,Active
34,0,RARE,511,Sales,3,2,Life Sciences,1779,4,F,32,1,2,Sales Executive,4,Single,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,Active
21,1,RARE,337,Sales,7,1,Marketing,1780,2,M,31,3,1,Sales Representative,2,Single,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,Terminated
38,0,RARE,1153,Research & Development,6,2,Other,1782,4,F,40,2,1,Laboratory Technician,3,Married,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,Active
22,1,RARE,1294,Research & Development,8,1,Medical,1783,3,F,79,3,1,Laboratory Technician,1,Married,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,Terminated
31,0,RARE,196,Sales,29,4,Marketing,1784,1,F,91,2,2,Sales Executive,4,Married,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,Active
51,0,RARE,942,Research & Development,3,3,Technical Degree,1786,1,F,53,3,3,Manager,3,Married,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,Active
37,0,RARE,589,Sales,9,2,Marketing,1787,2,M,46,2,2,Sales Executive,2,Married,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,Active
46,0,RARE,734,Research & Development,2,4,Medical,1789,3,M,46,3,5,Research Director,4,Divorced,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,Active
36,0,RARE,1383,Research & Development,10,3,Life Sciences,1790,4,M,90,3,3,Healthcare Representative,1,Married,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,Active
44,1,FREQ,429,Research & Development,1,2,Medical,1792,3,M,99,3,1,Research Scientist,2,Divorced,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,Terminated
37,0,RARE,1239,Human Resources,8,2,Other,1794,3,M,89,3,2,Human Resources,2,Divorced,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,Active
35,1,RARE,303,Sales,27,3,Life Sciences,1797,3,M,84,3,2,Sales Executive,4,Single,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,Terminated
33,0,RARE,867,Research & Development,8,4,Life Sciences,1798,4,M,90,4,1,Research Scientist,1,Married,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,Active
28,0,RARE,1181,Research & Development,1,3,Life Sciences,1799,3,M,82,3,1,Research Scientist,4,Married,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,Active
39,0,RARE,1253,Research & Development,10,1,Medical,1800,3,M,65,3,3,Research Director,3,Single,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,Active
46,0,NONE,849,Sales,26,2,Life Sciences,1801,2,M,98,2,2,Sales Executive,2,Single,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,Active
40,0,RARE,616,Research & Development,2,2,Life Sciences,1802,3,F,99,3,1,Laboratory Technician,1,Married,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,Active
42,0,RARE,1128,Research & Development,13,3,Medical,1803,2,M,95,4,2,Healthcare Representative,1,Married,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,Active
35,0,NONE,1180,Research & Development,2,2,Medical,1804,2,M,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,Active
38,0,NONE,1336,Human Resources,2,3,Human Resources,1805,1,M,100,3,1,Human Resources,2,Divorced,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,Active
34,1,FREQ,234,Research & Development,9,4,Life Sciences,1807,4,M,93,3,2,Laboratory Technician,1,Married,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,Terminated
37,1,RARE,370,Research & Development,10,4,Medical,1809,4,M,58,3,2,Manufacturing Director,1,Single,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,Terminated
39,0,FREQ,766,Sales,20,3,Life Sciences,1812,3,M,83,3,2,Sales Executive,4,Divorced,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,Active
43,0,NONE,343,Research & Development,9,3,Life Sciences,1813,1,M,52,3,1,Research Scientist,3,Single,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,Active
41,0,RARE,447,Research & Development,5,3,Life Sciences,1814,2,M,85,4,2,Healthcare Representative,2,Single,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,Active
41,0,RARE,796,Sales,4,1,Marketing,1815,3,F,81,3,3,Sales Executive,3,Divorced,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,Active
30,0,RARE,1092,Research & Development,10,3,Medical,1816,1,F,64,3,3,Manufacturing Director,3,Single,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,Active
26,1,RARE,920,Human Resources,20,2,Medical,1818,4,F,69,3,1,Human Resources,2,Married,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,Terminated
46,1,RARE,261,Research & Development,21,2,Medical,1821,4,F,66,3,2,Healthcare Representative,2,Married,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,Terminated
40,0,RARE,1194,Research & Development,1,3,Life Sciences,1822,3,F,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,Active
34,0,RARE,810,Sales,8,2,Technical Degree,1823,2,M,92,4,2,Sales Executive,3,Married,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,Active
58,0,NONE,350,Sales,2,3,Medical,1824,2,M,52,3,4,Manager,2,Divorced,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,Active
35,0,RARE,185,Research & Development,23,4,Medical,1826,2,M,91,1,1,Laboratory Technician,3,Married,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,Active
47,0,RARE,1001,Research & Development,4,3,Life Sciences,1827,3,F,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,Active
40,0,RARE,750,Research & Development,12,3,Life Sciences,1829,2,F,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,Active
54,0,RARE,431,Research & Development,7,4,Medical,1830,4,F,68,3,2,Research Scientist,4,Married,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,Active
31,0,FREQ,1125,Sales,7,4,Marketing,1833,1,F,68,3,3,Sales Executive,1,Married,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,Active
28,0,RARE,1217,Research & Development,1,3,Medical,1834,3,F,67,3,1,Research Scientist,1,Married,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,Active
38,0,RARE,723,Sales,2,4,Marketing,1835,2,F,77,1,2,Sales Representative,4,Married,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,Active
26,0,RARE,572,Sales,10,3,Medical,1836,3,M,46,3,2,Sales Executive,4,Single,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,Active
58,0,FREQ,1216,Research & Development,15,4,Life Sciences,1837,1,M,87,3,4,Research Director,3,Married,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,Active
18,0,NONE,1431,Research & Development,14,3,Medical,1839,2,F,33,3,1,Research Scientist,3,Single,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,Active
31,1,RARE,359,Human Resources,18,5,Human Resources,1842,4,M,89,4,1,Human Resources,1,Married,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,Terminated
29,1,RARE,350,Human Resources,13,3,Human Resources,1844,1,M,56,2,1,Human Resources,1,Divorced,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,Terminated
45,0,NONE,589,Sales,2,4,Life Sciences,1845,3,F,67,3,2,Sales Executive,3,Married,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,Active
36,0,RARE,430,Research & Development,2,4,Other,1847,4,F,73,3,2,Research Scientist,2,Married,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,Active
43,0,FREQ,1422,Sales,2,4,Life Sciences,1849,1,M,92,3,2,Sales Executive,4,Married,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,Active
27,0,FREQ,1297,Research & Development,5,2,Life Sciences,1850,4,F,53,3,1,Laboratory Technician,4,Single,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,Active
29,0,FREQ,574,Research & Development,20,1,Medical,1852,4,M,40,3,1,Laboratory Technician,4,Married,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,Active
32,0,FREQ,1318,Sales,10,4,Marketing,1853,4,M,79,3,2,Sales Executive,4,Single,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,Active
42,0,NONE,355,Research & Development,10,4,Technical Degree,1854,3,M,38,3,1,Research Scientist,3,Married,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,Active
47,0,RARE,207,Research & Development,9,4,Life Sciences,1856,2,F,64,3,1,Laboratory Technician,3,Single,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,Active
46,0,RARE,706,Research & Development,2,2,Life Sciences,1857,4,M,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,Active
28,0,NONE,280,Human Resources,1,2,Life Sciences,1858,3,M,43,3,1,Human Resources,4,Divorced,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,Active
29,0,RARE,726,Research & Development,29,1,Life Sciences,1859,4,M,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,Active
42,0,RARE,1142,Research & Development,8,3,Life Sciences,1860,4,M,81,3,1,Laboratory Technician,3,Single,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,Active
32,1,RARE,414,Sales,2,4,Marketing,1862,3,M,82,2,2,Sales Executive,2,Single,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,Terminated
46,0,RARE,1319,Sales,3,3,Technical Degree,1863,1,F,45,4,4,Sales Executive,1,Divorced,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,Active
27,0,RARE,728,Sales,23,1,Medical,1864,2,F,36,2,2,Sales Representative,3,Married,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,Active
29,0,RARE,352,Human Resources,6,1,Medical,1865,4,M,87,2,1,Human Resources,2,Married,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,Active
43,0,RARE,823,Research & Development,6,3,Medical,1866,1,F,81,2,5,Manager,3,Married,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,Active
48,0,RARE,1224,Research & Development,10,3,Life Sciences,1867,4,M,91,2,5,Research Director,2,Married,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,Active
29,1,FREQ,459,Research & Development,24,2,Life Sciences,1868,4,M,73,2,1,Research Scientist,4,Single,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,Terminated
46,1,RARE,1254,Sales,10,3,Life Sciences,1869,3,F,64,3,3,Sales Executive,2,Married,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,Terminated
27,0,FREQ,1131,Research & Development,15,3,Life Sciences,1870,4,F,77,2,1,Research Scientist,1,Married,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,Active
39,0,RARE,835,Research & Development,19,4,Other,1871,4,M,41,3,2,Research Scientist,4,Divorced,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,Active
55,0,RARE,836,Research & Development,2,4,Technical Degree,1873,2,M,98,2,1,Research Scientist,4,Married,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,Active
28,0,RARE,1172,Sales,3,3,Medical,1875,2,F,78,3,1,Sales Representative,2,Married,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,Active
30,1,RARE,945,Sales,9,3,Medical,1876,2,M,89,3,1,Sales Representative,4,Single,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,Terminated
22,1,RARE,391,Research & Development,7,1,Life Sciences,1878,4,M,75,3,1,Research Scientist,2,Single,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,Terminated
36,0,RARE,1266,Sales,10,4,Technical Degree,1880,2,F,63,2,2,Sales Executive,3,Married,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,Active
31,0,RARE,311,Research & Development,20,3,Life Sciences,1881,2,M,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,Active
34,0,RARE,1480,Sales,4,3,Life Sciences,1882,3,M,64,3,3,Sales Executive,4,Married,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,Active
29,0,RARE,592,Research & Development,7,3,Life Sciences,1883,4,M,59,3,1,Laboratory Technician,1,Single,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,Active
37,0,RARE,783,Research & Development,7,4,Medical,1885,4,M,78,3,2,Research Scientist,1,Married,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,Active
35,0,RARE,219,Research & Development,16,2,Other,1886,4,F,44,2,2,Manufacturing Director,2,Married,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,Active
45,0,RARE,556,Research & Development,25,2,Life Sciences,1888,2,F,93,2,2,Manufacturing Director,4,Married,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,Active
36,0,FREQ,1213,Human Resources,2,1,Human Resources,1890,2,M,94,2,2,Human Resources,4,Single,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,Active
40,0,RARE,1137,Research & Development,1,4,Life Sciences,1892,1,M,98,3,4,Manager,1,Divorced,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,Active
26,0,RARE,482,Research & Development,1,2,Life Sciences,1893,2,F,90,2,1,Research Scientist,3,Married,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,Active
27,0,RARE,511,Sales,2,2,Medical,1898,1,F,89,4,2,Sales Executive,3,Single,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,Active
48,0,FREQ,117,Research & Development,22,3,Medical,1900,4,F,58,3,4,Manager,4,Divorced,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,Active
44,0,RARE,170,Research & Development,1,4,Life Sciences,1903,2,M,78,4,2,Healthcare Representative,1,Married,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,Active
34,1,NONE,967,Research & Development,16,4,Technical Degree,1905,4,M,85,1,1,Research Scientist,1,Married,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,Terminated
56,1,RARE,1162,Research & Development,24,2,Life Sciences,1907,1,M,97,3,1,Laboratory Technician,4,Single,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0,Terminated
36,0,RARE,335,Sales,17,2,Marketing,1908,3,M,33,2,2,Sales Executive,2,Married,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,Active
41,0,RARE,337,Sales,8,3,Marketing,1909,3,F,54,3,2,Sales Executive,2,Married,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,Active
42,0,RARE,1396,Research & Development,6,3,Medical,1911,3,M,83,3,3,Research Director,1,Married,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,Active
31,0,RARE,1079,Sales,10,2,Medical,1912,3,F,86,3,2,Sales Executive,4,Divorced,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4,Active
34,0,RARE,735,Sales,3,1,Medical,1915,4,F,75,2,2,Sales Executive,4,Married,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,Active
31,0,RARE,471,Research & Development,4,3,Medical,1916,1,F,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2,Active
26,0,FREQ,1096,Research & Development,6,3,Other,1918,3,M,61,4,1,Laboratory Technician,4,Married,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7,Active
45,0,FREQ,1297,Research & Development,1,4,Medical,1922,2,M,44,3,2,Healthcare Representative,3,Single,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,Active
33,0,RARE,217,Sales,10,4,Marketing,1924,2,M,43,3,2,Sales Executive,3,Single,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,Active
28,0,FREQ,783,Sales,1,2,Life Sciences,1927,3,M,42,2,2,Sales Executive,4,Married,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,Active
29,1,FREQ,746,Sales,24,3,Technical Degree,1928,3,M,45,4,1,Sales Representative,1,Single,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0,Terminated
39,0,NONE,1251,Sales,21,4,Life Sciences,1929,1,F,32,1,2,Sales Executive,3,Married,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2,Active
27,0,RARE,1354,Research & Development,2,4,Technical Degree,1931,2,M,41,3,1,Research Scientist,2,Married,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2,Active
34,0,FREQ,735,Research & Development,22,4,Other,1932,3,M,86,2,2,Research Scientist,4,Married,5747,26496,1,1,15,3,2,0,16,3,3,15,10,6,11,Active
28,1,RARE,1475,Sales,13,2,Marketing,1933,4,F,84,3,2,Sales Executive,3,Single,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,Terminated
47,0,NONE,1169,Research & Development,14,4,Technical Degree,1934,3,M,64,3,2,Research Scientist,2,Married,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7,Active
56,0,RARE,1443,Sales,11,5,Marketing,1935,4,F,89,2,2,Sales Executive,1,Married,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0,Active
39,0,RARE,867,Research & Development,9,2,Medical,1936,1,M,87,3,2,Manufacturing Director,1,Married,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9,Active
38,0,FREQ,1394,Research & Development,8,3,Medical,1937,4,F,58,2,2,Research Scientist,2,Divorced,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,Active
58,0,RARE,605,Sales,21,3,Life Sciences,1938,4,F,72,3,4,Manager,4,Married,17875,11761,4,1,13,3,3,1,29,2,2,1,0,0,0,Active
32,1,FREQ,238,Research & Development,5,2,Life Sciences,1939,1,F,47,4,1,Research Scientist,3,Single,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3,Terminated
38,0,RARE,1206,Research & Development,9,2,Life Sciences,1940,2,M,71,3,1,Research Scientist,4,Divorced,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,Active
49,0,FREQ,1064,Research & Development,2,1,Life Sciences,1941,2,M,42,3,5,Research Director,4,Married,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3,Active
42,0,RARE,419,Sales,12,4,Marketing,1943,2,M,77,3,2,Sales Executive,4,Divorced,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,Active
27,1,FREQ,1337,Human Resources,22,3,Human Resources,1944,1,F,58,2,1,Human Resources,2,Married,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,Terminated
35,0,RARE,682,Sales,18,4,Medical,1945,2,M,71,3,2,Sales Executive,1,Married,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,Active
28,0,NONE,1103,Research & Development,16,3,Medical,1947,3,M,49,3,1,Research Scientist,3,Single,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4,Active
31,0,NONE,976,Research & Development,3,2,Medical,1948,3,M,48,3,1,Research Scientist,1,Divorced,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3,Active
36,0,NONE,1351,Research & Development,9,4,Life Sciences,1949,1,M,66,4,1,Laboratory Technician,2,Married,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2,Active
34,0,RARE,937,Sales,1,3,Marketing,1950,1,M,32,3,3,Sales Executive,4,Single,9888,6770,1,0,21,4,1,0,14,3,2,14,8,2,1,Active
34,0,RARE,1239,Sales,13,4,Medical,1951,4,M,39,3,3,Sales Executive,3,Divorced,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1,Active
26,0,RARE,157,Research & Development,1,3,Medical,1952,3,M,95,3,1,Laboratory Technician,1,Single,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6,Active
29,0,RARE,136,Research & Development,1,3,Life Sciences,1954,1,M,89,3,2,Healthcare Representative,1,Married,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2,Active
32,0,NONE,1146,Research & Development,15,4,Medical,1955,3,F,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2,Active
31,0,FREQ,1125,Research & Development,1,3,Life Sciences,1956,4,M,48,1,2,Research Scientist,1,Married,5003,5771,1,0,21,4,2,0,10,6,3,10,8,8,7,Active
28,1,RARE,1404,Research & Development,17,3,Technical Degree,1960,3,M,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,0,12,3,1,1,6,2,2,4,1,0,3,Terminated
38,0,RARE,1404,Sales,1,3,Life Sciences,1961,1,M,59,2,1,Sales Representative,1,Single,2858,11473,4,0,14,3,1,0,20,3,2,1,0,0,0,Active
35,0,RARE,1224,Sales,7,4,Life Sciences,1962,3,F,55,3,2,Sales Executive,4,Married,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,Active
27,0,RARE,954,Sales,9,3,Marketing,1965,4,M,44,3,2,Sales Executive,4,Single,4105,5099,1,0,14,3,1,0,7,5,3,7,7,0,7,Active
32,0,RARE,1373,Research & Development,5,4,Life Sciences,1966,4,M,56,2,2,Manufacturing Director,4,Single,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0,Active
31,1,FREQ,754,Sales,26,4,Marketing,1967,1,M,63,3,2,Sales Executive,4,Married,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8,Terminated
53,1,RARE,1168,Sales,24,4,Life Sciences,1968,1,M,66,3,3,Sales Executive,1,Single,10448,5843,6,1,13,3,2,0,15,2,2,2,2,2,2,Terminated
54,0,RARE,155,Research & Development,9,2,Life Sciences,1969,1,F,67,3,2,Research Scientist,3,Married,2897,22474,3,0,11,3,3,2,9,6,2,4,3,2,3,Active
33,0,FREQ,1303,Research & Development,7,2,Life Sciences,1970,4,M,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8,Active
43,0,RARE,574,Research & Development,11,3,Life Sciences,1971,1,M,30,3,3,Healthcare Representative,3,Married,7510,16873,1,0,17,3,2,1,10,1,3,10,9,0,9,Active
38,0,FREQ,1444,Human Resources,1,4,Other,1972,4,M,88,3,1,Human Resources,2,Married,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2,Active
55,0,RARE,189,Human Resources,26,4,Human Resources,1973,3,M,71,4,5,Manager,2,Married,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4,Active
31,0,RARE,1276,Research & Development,2,1,Medical,1974,4,F,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,1,11,3,3,3,1,4,3,1,0,0,0,Active
39,0,RARE,119,Sales,15,4,Marketing,1975,2,M,77,3,4,Sales Executive,1,Single,13341,25098,0,0,12,3,1,0,21,3,3,20,8,11,10,Active
42,0,NONE,335,Research & Development,23,2,Life Sciences,1976,4,M,37,2,2,Research Scientist,3,Single,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7,Active
31,0,NONE,697,Research & Development,10,3,Medical,1979,3,F,40,3,3,Research Director,3,Married,11031,26862,4,0,20,4,3,1,13,2,4,11,7,4,8,Active
